ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
2E6C,Masculino,45,Pardo,Ensino Superior,AM,6,Contabilidade,Analista Senior
8B5A,Masculino,24,Pardo,Ensino Superior,PR,3,Recursos Humanos,Analista Senior
EB34,Masculino,50,Pardo,Ensino Medio,RO,7,TI,Analista Senior
50FB,Feminino,40,Pardo,Ensino Superior,DF,10,Vendas,Analista Junior
0485,Masculino,21,Preto,Ensino Superior,TO,2,Compras,Analista Junior
8025,Masculino,20,Branco,Ensino Superior,PA,,Vendas,Analista Pleno
90B8,Masculino,41,Branco,Ensino Superior,AC,9,Desenvolvimento de Produtos,Analista Junior
948F,Masculino,38,Preto,Pos graduacao,SP,11,Operacoes,Analista Senior
5F90,Masculino,19,Amarelo,Ensino Superior,SE,0,Operacoes,Analista Senior
EEEE,Masculino,41,Branco,Ensino Superior,MG,7,Recursos Humanos,Analista Pleno
A66A,Masculino,35,Branco,Pos graduacao,SP,5,Vendas,Analista Junior
783A,Masculino,22,Pardo,Ensino Superior,DF,7,Recursos Humanos,Analista Pleno
F986,Feminino,22,Branco,Mestrado,MA,4,Compras,Analista Pleno
4F58,Masculino,20,Pardo,Mestrado,MA,5,Recursos Humanos,Gerente
E6AB,Feminino,37,Branco,Mestrado,MG,5,Vendas,Gerente
5259,Masculino,27,Branco,Mestrado,MA,6,Operacoes,Analista Junior
3AC2,Masculino,31,Pardo,Ensino Superior,MT,2,Desenvolvimento de Produtos,Analista Senior
3C41,Feminino,20,Pardo,Ensino Superior,SE,6,TI,Analista Senior
04C4,Masculino,35,Pardo,Ensino Superior,PI,14,Marketing,Analista Junior
E219,Feminino,34,Branco,Doutorado,BA,4,Recursos Humanos,Analista Junior
93DC,Masculino,35,Branco,Ensino Superior,MA,8,Administrativo,Analista Pleno
C967,Masculino,18,Preto,Pos graduacao,GO,,Recursos Humanos,Gerente
1F3F,Feminino,29,Pardo,Mestrado,MA,11,Contabilidade,Analista Pleno
CE82,Masculino,30,Pardo,Ensino Superior,MG,6,Operacoes,Analista Pleno
BA56,Masculino,19,Branco,Mestrado,RJ,,Administrativo,Analista Junior
891D,Feminino,26,Pardo,Pos graduacao,SP,5,TI,Analista Senior
47FB,Masculino,28,Branco,Pos graduacao,RO,10,Marketing,Analista Junior
9361,Masculino,40,Pardo,Ensino Superior,RS,3,Recursos Humanos,Analista Junior
989A,Masculino,28,Branco,Ensino Superior,PE,5,Contabilidade,Gerente
DC7E,Masculino,19,Pardo,Pos graduacao,DF,2,Desenvolvimento de Produtos,Analista Pleno
D577,Masculino,31,Pardo,Ensino Superior,RS,2,Desenvolvimento de Produtos,Analista Senior
D399,Masculino,28,Pardo,Pos graduacao,BA,,Compras,Analista Pleno
789A,Masculino,30,Pardo,Ensino Superior,TO,7,Administrativo,Analista Junior
3BDA,Masculino,21,Pardo,Ensino Medio,PB,6,Marketing,Analista Junior
C1AF,Masculino,50,Pardo,Ensino Superior,PA,8,TI,Analista Senior
228A,Masculino,22,Preto,Ensino Superior,SE,6,Recursos Humanos,Analista Junior
4EDB,Feminino,33,Branco,Ensino Superior,AC,6,TI,Analista Senior
F87F,Masculino,27,Preto,Ensino Superior,SP,10,Vendas,Analista Pleno
DF6E,Feminino,37,Pardo,Pos graduacao,PE,5,Recursos Humanos,Analista Junior
81A2,Masculino,36,Pardo,Pos graduacao,PI,7,Contabilidade,Analista Pleno
1112,Feminino,22,Preto,Ensino Superior,AC,0,Administrativo,Analista Pleno
CA3A,Feminino,32,Branco,Ensino Superior,SP,7,Operacoes,Gerente
06C0,Masculino,19,Preto,Ensino Superior,MG,5,Contabilidade,Gerente
29D6,Masculino,27,Pardo,Ensino Superior,RO,8,Marketing,Analista Junior
DBA9,Masculino,38,Pardo,Mestrado,PR,3,Marketing,Analista Junior
F2A1,Masculino,41,Pardo,Doutorado,PI,5,Administrativo,Analista Junior
D985,Masculino,39,Pardo,Ensino Medio,GO,4,TI,Analista Junior
492E,Masculino,43,Pardo,Ensino Superior,MG,9,Desenvolvimento de Produtos,Analista Junior
589F,Masculino,44,Pardo,Ensino Superior,PR,8,Desenvolvimento de Produtos,Analista Junior
6157,Feminino,20,Pardo,Ensino Superior,AP,4,Operacoes,Analista Junior
BC72,Masculino,27,Pardo,Ensino Superior,AC,2,Contabilidade,Analista Senior
C8EF,Masculino,34,Preto,Pos graduacao,MG,6,Vendas,Gerente
ED56,Masculino,,Pardo,Ensino Superior,SP,9,Desenvolvimento de Produtos,Analista Senior
2194,Masculino,54,Branco,Ensino Superior,RJ,4,Administrativo,Analista Junior
B650,Masculino,18,Branco,Ensino Superior,RS,,Administrativo,Estagiario
D95F,Masculino,19,Pardo,Ensino Superior,SP,,Contabilidade,Analista Pleno
6707,Masculino,43,Branco,Pos graduacao,PR,7,Recursos Humanos,Analista Senior
6A61,Masculino,34,Pardo,Doutorado,SP,0,Contabilidade,Analista Senior
595C,Masculino,20,Pardo,Mestrado,TO,4,Desenvolvimento de Produtos,Analista Senior
EFF8,Masculino,46,Pardo,Ensino Superior,AM,3,Compras,Gerente
C4FB,Feminino,20,Pardo,Ensino Superior,RS,2,Compras,Analista Senior
DF35,Masculino,21,Pardo,Ensino Superior,SC,2,Contabilidade,Analista Pleno
D36E,Masculino,32,Branco,Ensino Superior,RJ,,Administrativo,Analista Pleno
D024,Masculino,32,Pardo,Pos graduacao,MS,5,Vendas,Analista Junior
CFA7,Masculino,31,Preto,Ensino Medio,SE,0,Recursos Humanos,Gerente
22F6,Masculino,30,Pardo,Pos graduacao,SC,6,Recursos Humanos,Analista Senior
4B62,Feminino,33,Pardo,Ensino Superior,AP,9,Operacoes,Analista Pleno
C28C,Feminino,37,Branco,Mestrado,AL,3,Operacoes,Analista Pleno
C33F,Masculino,32,Pardo,Doutorado,PI,3,Operacoes,Analista Junior
F9A2,Masculino,25,Preto,Mestrado,SC,,Desenvolvimento de Produtos,Analista Junior
1D51,Masculino,26,Pardo,Ensino Superior,RJ,8,Compras,Analista Senior
7431,Masculino,29,Branco,Ensino Medio,TO,4,Operacoes,Gerente
BFFD,Feminino,30,Pardo,Ensino Superior,AL,10,Compras,Analista Junior
35FA,Masculino,39,Pardo,Ensino Superior,RR,8,Compras,Analista Junior
2949,Feminino,30,Pardo,Ensino Superior,DF,5,Administrativo,Analista Pleno
F438,Masculino,27,Branco,Doutorado,SC,9,Recursos Humanos,Gerente
7665,Masculino,22,Preto,Ensino Superior,CE,0,Recursos Humanos,Gerente
6F25,Feminino,39,Pardo,Ensino Superior,SC,3,Operacoes,Analista Junior
9749,Masculino,18,Pardo,Ensino Superior,SC,3,Recursos Humanos,Analista Pleno
3636,Masculino,38,Branco,Ensino Superior,MG,0,Operacoes,Analista Pleno
85B3,Feminino,28,Pardo,Ensino Superior,SP,9,Contabilidade,Analista Senior
98CF,Masculino,22,Pardo,Pos graduacao,PI,3,Compras,Gerente
E7D3,Masculino,30,Pardo,Ensino Superior,SP,7,Administrativo,Analista Pleno
AE52,Masculino,22,Branco,Ensino Superior,AC,5,Desenvolvimento de Produtos,Analista Pleno
7D86,Masculino,18,Branco,Pos graduacao,SP,,Operacoes,Analista Pleno
25B8,Masculino,43,Pardo,Doutorado,SP,1,Compras,Analista Pleno
1AD6,Masculino,21,Preto,Ensino Superior,GO,7,Administrativo,Analista Pleno
3521,Feminino,38,Branco,Ensino Superior,SP,3,Compras,Analista Pleno
AAE4,Feminino,29,Branco,Ensino Superior,PR,2,Contabilidade,Analista Pleno
5057,Masculino,44,Branco,Ensino Medio,AM,7,Marketing,Analista Junior
FA50,Masculino,24,Branco,Ensino Superior,AC,0,Desenvolvimento de Produtos,Analista Senior
CCF2,Masculino,31,Pardo,Ensino Superior,MG,8,Desenvolvimento de Produtos,Analista Pleno
4180,Masculino,35,Preto,Ensino Superior,PA,1,Recursos Humanos,Analista Senior
72C2,Feminino,33,Pardo,Ensino Superior,AM,7,Desenvolvimento de Produtos,Analista Junior
C4C0,Masculino,37,Branco,Ensino Superior,RJ,12,TI,Analista Junior
3B38,Masculino,33,Preto,Pos graduacao,PE,4,Administrativo,Analista Pleno
44F1,Masculino,34,Branco,Ensino Superior,MG,0,Recursos Humanos,Analista Pleno
DD91,Feminino,54,Branco,Ensino Superior,ES,6,Operacoes,Gerente
AB8E,Masculino,39,Branco,Ensino Superior,RJ,9,Marketing,Analista Pleno
1C5E,Feminino,18,Branco,Doutorado,RS,4,Marketing,Gerente
D492,Feminino,29,Branco,Doutorado,RJ,7,Desenvolvimento de Produtos,Analista Pleno
21D4,Masculino,33,Preto,Ensino Superior,PI,5,Vendas,Analista Senior
7A78,Feminino,21,Branco,Ensino Superior,SP,3,TI,Analista Senior
F526,Masculino,27,Preto,Mestrado,AC,4,Vendas,Analista Junior
A2F9,Masculino,27,Branco,Ensino Superior,RS,5,Desenvolvimento de Produtos,Analista Junior
2AFD,Masculino,33,Branco,Ensino Superior,PR,3,TI,Analista Junior
3F39,Masculino,21,Branco,Ensino Superior,MT,1,Marketing,Gerente
C731,Feminino,20,Branco,Ensino Superior,RJ,3,TI,Gerente
FDB0,Masculino,34,Preto,Doutorado,SC,10,Recursos Humanos,Analista Junior
2B51,Masculino,18,Branco,Ensino Superior,RN,,Compras,Gerente
A2AD,Masculino,19,Preto,Pos graduacao,RR,,Administrativo,Analista Senior
5BE3,Masculino,29,Pardo,Mestrado,MA,9,Operacoes,Gerente
E73B,Masculino,33,Preto,Ensino Superior,RS,8,TI,Analista Senior
D6EC,Feminino,37,Branco,Ensino Medio,RJ,7,Desenvolvimento de Produtos,Analista Junior
11F9,Feminino,31,Branco,Ensino Medio,PR,3,Vendas,Analista Senior
134E,Masculino,33,Pardo,Ensino Superior,RO,2,TI,Gerente
01C9,Masculino,33,Pardo,Ensino Superior,PA,5,Vendas,Analista Senior
65E3,Feminino,30,Pardo,Pos graduacao,PA,3,Marketing,Analista Senior
EB62,Masculino,41,Pardo,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Junior
2083,Masculino,48,Branco,Ensino Superior,SP,7,Desenvolvimento de Produtos,Analista Pleno
FA27,Masculino,30,Branco,Ensino Superior,SC,6,Desenvolvimento de Produtos,Analista Senior
0CBD,Masculino,19,Pardo,Ensino Superior,AP,5,Operacoes,Analista Junior
386B,Masculino,34,Pardo,Ensino Superior,RN,5,Recursos Humanos,Analista Junior
A320,Masculino,18,Branco,Ensino Superior,SC,,TI,Analista Junior
EB90,Feminino,31,Pardo,Ensino Superior,SP,4,Desenvolvimento de Produtos,Gerente
2ED1,Feminino,31,Branco,Ensino Superior,AC,7,Administrativo,Analista Junior
039E,Feminino,41,Pardo,Ensino Superior,SC,3,Administrativo,Analista Junior
4960,Masculino,40,Branco,Ensino Superior,AP,2,Recursos Humanos,Analista Senior
DA1B,Masculino,32,Branco,Ensino Superior,MG,4,TI,Gerente
5A13,Feminino,30,Branco,Ensino Medio,PR,3,Operacoes,Analista Senior
4197,Masculino,41,Pardo,Ensino Superior,SC,4,Compras,Analista Junior
AE80,Masculino,44,Branco,Ensino Superior,PR,7,Operacoes,Analista Junior
A722,Masculino,25,Branco,Ensino Superior,RS,1,Recursos Humanos,Analista Junior
F9D4,Masculino,51,Preto,Ensino Superior,RO,0,Recursos Humanos,Analista Senior
94D5,Masculino,29,Pardo,Pos graduacao,AC,8,Vendas,Analista Pleno
0E83,Masculino,63,Branco,Doutorado,MG,1,Compras,Estagiario
6BDB,Feminino,29,Branco,Ensino Medio,TO,3,Compras,Analista Junior
6109,Masculino,22,Pardo,Ensino Superior,RS,,Vendas,Analista Senior
6A0F,Feminino,50,Pardo,Ensino Superior,BA,2,Administrativo,Analista Pleno
4137,Feminino,21,Pardo,Ensino Superior,SC,4,Operacoes,Gerente
ADDD,Feminino,21,Pardo,Ensino Superior,TO,3,Desenvolvimento de Produtos,Gerente
C915,Masculino,40,Pardo,Mestrado,DF,0,Desenvolvimento de Produtos,Analista Pleno
A0AD,Masculino,30,Branco,Ensino Superior,SP,8,Vendas,Analista Pleno
676A,Masculino,52,Pardo,Ensino Superior,PB,9,Recursos Humanos,Analista Senior
CE3D,Feminino,25,Branco,Mestrado,MS,0,Operacoes,Analista Junior
6AE6,Masculino,27,Pardo,Ensino Superior,SP,2,Vendas,Analista Junior
E2C6,Masculino,37,Pardo,Pos graduacao,MG,4,Desenvolvimento de Produtos,Analista Junior
798C,Feminino,27,Pardo,Ensino Superior,RN,2,Desenvolvimento de Produtos,Analista Junior
9279,Masculino,23,Pardo,Ensino Superior,RJ,5,Marketing,Analista Junior
BC1B,Masculino,18,Branco,Mestrado,SP,,Marketing,Analista Pleno
0444,Feminino,29,Branco,Mestrado,RO,9,TI,Analista Junior
3724,Feminino,40,Branco,Pos graduacao,RJ,5,Vendas,Analista Pleno
65E7,Feminino,34,Branco,Ensino Superior,SE,5,Administrativo,Analista Junior
5C1C,Feminino,36,Branco,Mestrado,RS,9,Compras,Analista Pleno
90A1,Feminino,42,Preto,Ensino Superior,MG,3,Operacoes,Analista Senior
6490,Masculino,41,Branco,Ensino Superior,SP,4,Vendas,Analista Senior
35DE,Feminino,30,Pardo,Mestrado,PE,2,Marketing,Analista Junior
EA5A,Masculino,39,Branco,Pos graduacao,DF,10,Operacoes,Analista Pleno
8FB1,Masculino,36,Branco,Ensino Superior,RS,10,TI,Analista Junior
8C9C,Masculino,25,Pardo,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Junior
58CD,Masculino,26,Branco,Ensino Superior,MG,9,Compras,Diretor
69DB,Masculino,32,Branco,Pos graduacao,ES,10,Operacoes,Analista Senior
99A0,Masculino,37,Branco,Ensino Superior,PA,7,Operacoes,Analista Pleno
948B,Masculino,20,Pardo,Ensino Superior,MA,2,Operacoes,Analista Junior
23CA,Feminino,34,Branco,Ensino Superior,GO,,Desenvolvimento de Produtos,Analista Senior
D9EA,Masculino,33,Pardo,Ensino Superior,TO,6,Recursos Humanos,Analista Senior
0B34,Masculino,23,Branco,Ensino Superior,PB,9,Desenvolvimento de Produtos,Analista Senior
33D7,Masculino,37,Branco,Ensino Superior,RS,8,Compras,Gerente
6087,Masculino,26,Branco,Mestrado,MA,4,Administrativo,Analista Junior
F03A,Feminino,29,Branco,Ensino Superior,SP,7,Desenvolvimento de Produtos,Analista Pleno
44C2,Masculino,37,Pardo,Pos graduacao,MG,6,Vendas,Analista Pleno
3666,Masculino,35,Preto,Ensino Superior,DF,4,Administrativo,Analista Pleno
2A80,Feminino,22,Branco,Ensino Superior,AP,1,Vendas,Analista Senior
B835,Masculino,21,Branco,Ensino Superior,BA,5,Compras,Analista Junior
9D25,Masculino,53,Branco,Ensino Superior,RN,4,Compras,Analista Junior
2105,Masculino,25,Branco,Ensino Superior,SP,3,Recursos Humanos,Analista Pleno
113D,Masculino,26,Pardo,Ensino Superior,RJ,9,Administrativo,Analista Junior
308C,Masculino,30,Branco,Pos graduacao,SP,,Vendas,Estagiario
3211,Masculino,22,Branco,Ensino Superior,SP,6,Marketing,Analista Junior
F733,Masculino,23,Preto,Ensino Superior,PR,3,TI,Analista Junior
1AAF,Feminino,26,Pardo,Mestrado,PR,0,Contabilidade,Analista Senior
BC69,Masculino,39,Pardo,Doutorado,RR,3,TI,Gerente
1D49,Feminino,33,Branco,Mestrado,RR,7,Marketing,Analista Junior
4359,Masculino,34,Branco,Ensino Superior,SP,11,Recursos Humanos,Analista Senior
6116,Masculino,27,Preto,Ensino Superior,BA,8,Operacoes,Gerente
2E81,Feminino,36,Pardo,Ensino Superior,RJ,11,Compras,Analista Junior
BCA9,Masculino,50,Pardo,Ensino Superior,SP,5,Administrativo,Analista Junior
8F0E,Masculino,41,Pardo,Doutorado,AC,5,Recursos Humanos,Analista Junior
18CB,Masculino,24,Branco,Doutorado,RS,3,Contabilidade,Analista Junior
B2A1,Feminino,50,Pardo,Pos graduacao,RJ,6,TI,Analista Senior
70A3,Masculino,18,Pardo,Ensino Superior,MT,,Recursos Humanos,Analista Pleno
92C2,Masculino,20,Branco,Doutorado,CE,6,Administrativo,Analista Junior
A2CF,Masculino,35,Pardo,Pos graduacao,RS,3,Administrativo,Analista Junior
71EA,Masculino,30,Branco,Ensino Superior,AC,10,Administrativo,Analista Senior
EEBE,Masculino,31,Branco,Ensino Superior,RJ,8,Recursos Humanos,Analista Junior
B8FD,Masculino,40,Pardo,Doutorado,PI,5,Compras,Gerente
04FA,Feminino,25,Branco,Ensino Superior,RJ,8,Marketing,Analista Pleno
5B6A,Feminino,19,Preto,Ensino Superior,BA,,Vendas,Analista Junior
1693,Masculino,50,Pardo,Ensino Superior,SP,4,Contabilidade,Analista Pleno
78B3,Masculino,39,Branco,Ensino Superior,MG,1,Administrativo,Analista Senior
4DD5,Masculino,27,Pardo,Ensino Superior,MG,7,Contabilidade,Analista Pleno
253D,Masculino,20,Pardo,Ensino Superior,PB,5,Marketing,Analista Junior
8B47,Feminino,22,Branco,Pos graduacao,SC,6,Vendas,Analista Junior
1CF5,Masculino,43,Pardo,Mestrado,SP,12,Administrativo,Analista Senior
CA74,Masculino,25,Pardo,Ensino Superior,AC,6,TI,Analista Pleno
C12D,Feminino,33,Pardo,Ensino Superior,GO,3,Vendas,Analista Pleno
A9EA,Masculino,21,Branco,Pos graduacao,RS,3,Administrativo,Analista Pleno
C7AC,Masculino,22,Pardo,Ensino Superior,MG,,Operacoes,Analista Senior
52D4,Feminino,27,Pardo,Ensino Superior,CE,1,TI,Analista Pleno
4E79,Feminino,19,Branco,Ensino Superior,MG,,Recursos Humanos,Analista Pleno
94C4,Masculino,21,Pardo,Mestrado,RS,,Desenvolvimento de Produtos,Estagiario
3A0A,Masculino,18,Branco,Pos graduacao,TO,4,Contabilidade,Analista Pleno
F8A3,Feminino,20,Branco,Pos graduacao,BA,4,Administrativo,Analista Pleno
F0C9,Masculino,19,Branco,Pos graduacao,PE,5,Marketing,Analista Pleno
4389,Masculino,19,Branco,Ensino Superior,RR,3,Desenvolvimento de Produtos,Gerente
3789,Feminino,30,Branco,Doutorado,RJ,5,Recursos Humanos,Analista Senior
5AA2,Masculino,26,Preto,Ensino Superior,AM,3,Recursos Humanos,Analista Senior
98B0,Feminino,23,Preto,Mestrado,SC,5,TI,Analista Junior
ED1B,Masculino,34,Branco,Doutorado,CE,7,Recursos Humanos,Analista Junior
1DF2,Masculino,34,Branco,Ensino Superior,MA,4,Administrativo,Analista Pleno
371C,Feminino,29,Branco,Pos graduacao,RN,5,Compras,Analista Pleno
C68C,Feminino,25,Preto,Doutorado,SE,,TI,Estagiario
727B,Masculino,49,Pardo,Pos graduacao,RN,5,Marketing,Analista Senior
CE27,Masculino,31,Pardo,Doutorado,GO,5,TI,Analista Pleno
6005,Masculino,47,Preto,Ensino Superior,SC,7,Operacoes,Analista Junior
C367,Masculino,35,Pardo,Ensino Superior,MG,2,Vendas,Analista Senior
6513,Feminino,45,Pardo,Ensino Superior,DF,0,Vendas,Analista Pleno
8ED7,Feminino,47,Preto,Doutorado,RS,5,Desenvolvimento de Produtos,Analista Junior
8B22,Masculino,32,Pardo,Ensino Superior,SP,8,Marketing,Analista Junior
C056,Masculino,34,Pardo,Ensino Superior,RO,1,Administrativo,Gerente
044D,Masculino,27,Pardo,Ensino Superior,GO,3,Desenvolvimento de Produtos,Analista Pleno
5861,Masculino,26,Pardo,Ensino Medio,AL,4,Operacoes,Analista Junior
C926,Feminino,35,Pardo,Mestrado,AC,9,Administrativo,Analista Senior
84BD,Masculino,39,Branco,Pos graduacao,AM,8,Marketing,Analista Pleno
5FA0,Masculino,37,Pardo,Ensino Superior,TO,1,Operacoes,Analista Senior
F10A,Feminino,24,Pardo,Ensino Superior,PR,3,Administrativo,Analista Pleno
98F7,Masculino,18,Branco,Pos graduacao,RN,2,Operacoes,Analista Senior
2B0A,Masculino,31,Branco,Pos graduacao,SC,11,Contabilidade,Analista Junior
904E,Masculino,28,Preto,Mestrado,RS,9,Marketing,Analista Senior
56C3,Masculino,33,Branco,Mestrado,RJ,8,Desenvolvimento de Produtos,Gerente
5C5E,Masculino,48,Branco,Ensino Superior,DF,2,Operacoes,Analista Senior
E14F,Masculino,19,Branco,Pos graduacao,PR,,Desenvolvimento de Produtos,Analista Junior
E224,Masculino,49,Pardo,Doutorado,CE,9,Administrativo,Analista Junior
7BD6,Masculino,20,Preto,Ensino Superior,PR,5,Compras,Analista Junior
BF66,Feminino,44,Branco,Ensino Superior,GO,6,Desenvolvimento de Produtos,Gerente
F407,Masculino,30,Branco,Mestrado,BA,9,Vendas,Analista Junior
5715,Masculino,34,Branco,Mestrado,RJ,4,Desenvolvimento de Produtos,Analista Senior
BCAF,Masculino,35,Pardo,Doutorado,MG,8,Administrativo,Analista Junior
D164,Masculino,24,Branco,Ensino Superior,AM,4,Administrativo,Analista Junior
534A,Feminino,21,Preto,Pos graduacao,PB,7,Operacoes,Analista Junior
D9CE,Masculino,37,Pardo,Pos graduacao,MT,,Vendas,Analista Junior
118B,Masculino,38,Preto,Ensino Superior,RJ,3,Contabilidade,Analista Senior
6E97,Masculino,18,Branco,Ensino Superior,PE,1,Desenvolvimento de Produtos,Estagiario
9B6F,Feminino,27,Pardo,Ensino Superior,DF,3,Administrativo,Analista Junior
87B3,Masculino,33,Pardo,Ensino Superior,RJ,2,Marketing,Analista Junior
1316,Masculino,32,Branco,Doutorado,SP,5,Administrativo,Gerente
7F37,Masculino,23,Preto,Ensino Medio,MG,5,Administrativo,Analista Junior
9BFF,Masculino,26,Preto,Ensino Superior,PI,7,Desenvolvimento de Produtos,Analista Pleno
4F88,Feminino,42,Branco,Ensino Superior,CE,2,TI,Analista Pleno
B17F,Masculino,31,Branco,Mestrado,MT,6,Administrativo,Analista Junior
B6CA,Masculino,33,Branco,Mestrado,MG,7,Administrativo,Analista Pleno
E2C0,Masculino,44,Pardo,Ensino Medio,CE,0,Desenvolvimento de Produtos,Gerente
A6BF,Masculino,35,Pardo,Ensino Superior,AC,3,Recursos Humanos,Analista Pleno
64F3,Masculino,27,Pardo,Mestrado,MT,9,Operacoes,Gerente
A640,Feminino,37,Preto,Ensino Superior,MG,4,Contabilidade,Analista Pleno
0D52,Masculino,23,Preto,Ensino Superior,PR,7,Desenvolvimento de Produtos,Analista Junior
027E,Feminino,22,Branco,Pos graduacao,RN,,Desenvolvimento de Produtos,Gerente
5410,Masculino,21,Branco,Ensino Superior,GO,,Compras,Analista Junior
C69B,Masculino,34,Pardo,Ensino Superior,PR,,Desenvolvimento de Produtos,Analista Senior
7BBE,Masculino,23,Branco,Ensino Superior,AC,2,Operacoes,Analista Senior
CEE0,Feminino,19,Pardo,Ensino Superior,SE,,Vendas,Gerente
6EBF,Masculino,39,Branco,Pos graduacao,SP,6,Vendas,Analista Junior
50B2,Feminino,38,Pardo,Ensino Superior,PB,7,Recursos Humanos,Analista Junior
F7FE,Masculino,23,Branco,Mestrado,TO,4,Contabilidade,Analista Pleno
1917,Feminino,19,Pardo,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Pleno
A758,Masculino,42,Branco,Ensino Superior,MG,3,Operacoes,Analista Pleno
B57A,Masculino,44,Pardo,Pos graduacao,AM,11,Marketing,Analista Senior
2712,Masculino,31,Branco,Ensino Superior,MA,5,Recursos Humanos,Analista Junior
1E93,Masculino,18,Pardo,Ensino Superior,MG,,Vendas,Analista Junior
EA02,Masculino,24,Pardo,Pos graduacao,SC,4,Operacoes,Gerente
0026,Masculino,29,Pardo,Pos graduacao,RO,7,Desenvolvimento de Produtos,Analista Junior
9338,Masculino,40,Branco,Pos graduacao,RO,3,Marketing,Analista Pleno
CE19,Masculino,41,Pardo,Ensino Superior,AL,9,Marketing,Analista Pleno
0D6E,Masculino,33,Pardo,Doutorado,SP,6,TI,Analista Senior
540B,Feminino,18,Pardo,Ensino Medio,RJ,,TI,Analista Junior
71D5,Masculino,30,Branco,Ensino Superior,RS,0,Operacoes,Analista Junior
A852,Masculino,18,Pardo,Ensino Superior,MT,,Contabilidade,Analista Junior
CC43,Masculino,19,Pardo,Mestrado,PB,,Marketing,Analista Junior
92CA,Feminino,29,Branco,Doutorado,PR,5,Operacoes,Analista Senior
2F40,Masculino,38,Preto,Pos graduacao,RJ,6,Recursos Humanos,Analista Junior
18B5,Feminino,28,Branco,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Pleno
6510,Masculino,31,Pardo,Ensino Superior,BA,9,Compras,Analista Junior
84C8,Masculino,26,Branco,Pos graduacao,MT,4,Vendas,Gerente
39FF,Feminino,18,Branco,Pos graduacao,SC,,Vendas,Analista Senior
F615,Feminino,41,Branco,Ensino Superior,CE,0,TI,Analista Pleno
8E87,Masculino,32,Pardo,Ensino Superior,MS,7,Marketing,Analista Pleno
62C3,Feminino,19,Pardo,Pos graduacao,SC,,TI,Analista Pleno
DEE7,Masculino,44,Pardo,Ensino Superior,RO,9,Vendas,Gerente
CCCF,Masculino,27,Pardo,Ensino Superior,MG,2,Operacoes,Gerente
C32F,Feminino,27,Pardo,Ensino Superior,RJ,8,Compras,Gerente
7E2E,Feminino,44,Branco,Mestrado,SE,2,Administrativo,Gerente
E8E2,Masculino,48,Preto,Ensino Superior,MG,5,Vendas,Gerente
E02B,Feminino,19,Pardo,Pos graduacao,PI,4,Compras,Analista Junior
