,ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
9670,0BFB,Masculino,36,Branco,Ensino Superior,SC,5,Vendas,Diretor
9671,B9B2,Feminino,28,Branco,Doutorado,MG,9,Compras,Analista Pleno
9672,A989,Feminino,51,Branco,Mestrado,CE,9,Marketing,Analista Pleno
9673,BA19,Masculino,49,Pardo,Pos graduacao,SP,4,Operacoes,Analista Pleno
9674,34E4,Feminino,22,Branco,Mestrado,PE,7,Compras,Analista Senior
9675,09C2,Masculino,41,Pardo,Ensino Superior,RJ,3,TI,Analista Pleno
9676,2F1A,Feminino,22,Pardo,Ensino Superior,GO,6,Desenvolvimento de Produtos,Estagiario
9677,A8B9,Masculino,33,Pardo,Doutorado,MG,3,Administrativo,Analista Pleno
9678,7397,Masculino,19,Preto,Ensino Superior,BA,4,Contabilidade,Gerente
9679,AAFC,Feminino,25,Pardo,Ensino Superior,RS,6,Operacoes,Analista Junior
9680,1D7D,Masculino,35,Pardo,Ensino Superior,MT,9,Desenvolvimento de Produtos,Analista Senior
9681,7C13,Masculino,27,Branco,Ensino Superior,PA,3,Contabilidade,Gerente
9682,0A6F,Masculino,40,Branco,Ensino Superior,RJ,6,Operacoes,Analista Pleno
9683,7426,Masculino,33,Pardo,Ensino Superior,CE,5,Contabilidade,Gerente
9684,C0F8,Masculino,25,Branco,Mestrado,BA,4,Contabilidade,Analista Junior
9685,9869,Masculino,33,Branco,Ensino Superior,GO,8,Recursos Humanos,Analista Senior
9686,C493,Feminino,42,Branco,Ensino Superior,TO,6,Compras,Gerente
9687,7A75,Masculino,34,Branco,Ensino Superior,PR,6,TI,Estagiario
9688,8156,Masculino,22,Pardo,Pos graduacao,RJ,1,TI,Analista Pleno
9689,50CF,Masculino,41,Preto,Ensino Superior,RJ,7,TI,Analista Junior
9690,C404,Masculino,24,Branco,Ensino Superior,MT,0,Operacoes,Analista Junior
9691,18EF,Masculino,42,Pardo,Ensino Superior,TO,12,Marketing,Analista Pleno
9692,749A,Masculino,42,Branco,Doutorado,RJ,7,Contabilidade,Estagiario
9693,70FA,Masculino,18,Branco,Ensino Superior,MG,3,Recursos Humanos,Estagiario
9694,F250,Masculino,51,Branco,Doutorado,MG,6,Recursos Humanos,Gerente
9695,6B00,Masculino,22,Branco,Ensino Superior,RJ,4,Marketing,Estagiario
9696,E106,Masculino,31,Branco,Ensino Superior,RS,7,TI,Analista Senior
9697,D1FE,Masculino,32,Pardo,Pos graduacao,MG,0,Compras,Analista Junior
9698,4752,Feminino,36,Pardo,Mestrado,SP,3,Vendas,Analista Junior
9699,B5E6,Feminino,30,Pardo,Pos graduacao,RN,4,Marketing,Analista Pleno
9700,6F97,Masculino,33,Pardo,Ensino Superior,PR,8,Administrativo,Analista Senior
9701,A437,Masculino,40,Branco,Ensino Superior,DF,4,TI,Analista Senior
9702,9D52,Masculino,25,Branco,Ensino Superior,RJ,2,Desenvolvimento de Produtos,Analista Senior
9703,4E84,Feminino,27,Pardo,Ensino Superior,MS,,Desenvolvimento de Produtos,Analista Pleno
9704,FE48,Masculino,37,Pardo,Doutorado,CE,6,Contabilidade,Analista Senior
9705,A799,Masculino,18,Pardo,Ensino Superior,RR,,Marketing,Analista Pleno
9706,134F,Masculino,29,Pardo,Pos graduacao,PE,4,Recursos Humanos,Gerente
9707,5864,Masculino,27,Branco,Ensino Superior,MG,3,Vendas,Analista Senior
9708,E945,Masculino,31,Preto,Ensino Superior,RO,8,TI,Analista Junior
9709,797C,Masculino,58,Pardo,Ensino Medio,SC,,Administrativo,Analista Pleno
9710,33C5,Masculino,35,Branco,Ensino Superior,PR,12,Administrativo,Analista Senior
9711,2812,Masculino,22,Pardo,Ensino Superior,RO,4,TI,Analista Junior
9712,3D51,Feminino,21,Branco,Mestrado,MT,4,Vendas,Analista Junior
9713,E29D,Feminino,39,Pardo,Ensino Superior,RS,5,Marketing,Analista Junior
9714,737A,Masculino,36,Branco,Ensino Superior,GO,6,Marketing,Estagiario
9715,2AC3,Masculino,34,Pardo,Doutorado,SC,5,TI,Estagiario
9716,E8BD,Masculino,29,Branco,Ensino Superior,BA,5,Marketing,Analista Pleno
9717,33ED,Masculino,30,Branco,Pos graduacao,PB,4,Marketing,Gerente
9718,64B1,Masculino,37,Branco,Ensino Superior,PR,7,Compras,Analista Pleno
9719,B7A2,Feminino,20,Pardo,Mestrado,RJ,4,Administrativo,Analista Junior
9720,A949,Masculino,25,Branco,Ensino Superior,AL,8,Vendas,Analista Pleno
9721,CBD4,Feminino,18,Pardo,Mestrado,MG,1,Vendas,Estagiario
9722,07B4,Masculino,21,Pardo,Ensino Superior,DF,4,Desenvolvimento de Produtos,Analista Junior
9723,B321,Masculino,30,Branco,Ensino Superior,RJ,2,Compras,Analista Senior
9724,EADB,Masculino,29,Branco,Ensino Superior,PR,6,Vendas,Analista Pleno
9725,294F,Feminino,35,Pardo,Mestrado,SC,9,Marketing,Analista Junior
9726,9832,Masculino,22,Preto,Ensino Superior,SE,,Recursos Humanos,Analista Senior
9727,84C0,Masculino,19,Branco,Ensino Superior,RS,,Operacoes,Analista Senior
9728,875C,Masculino,21,Pardo,Ensino Superior,AL,5,Contabilidade,Analista Pleno
9729,7CC5,Feminino,31,Pardo,Ensino Superior,RS,,TI,Gerente
9730,88E8,Masculino,32,Branco,Ensino Superior,ES,5,TI,Analista Senior
9731,C425,Feminino,28,Branco,Ensino Superior,PR,4,Vendas,Analista Pleno
9732,28F3,Masculino,22,Pardo,Ensino Superior,SE,3,Compras,Analista Junior
9733,3EC8,Masculino,31,Pardo,Ensino Superior,RR,7,Marketing,Analista Senior
9734,8EC0,Masculino,40,Amarelo,Ensino Superior,AC,11,Marketing,Analista Pleno
9735,8F4E,Masculino,39,Branco,Ensino Superior,PB,5,TI,Analista Junior
9736,B91A,Masculino,24,Branco,Doutorado,RS,2,TI,Analista Senior
9737,076D,Masculino,28,Branco,Ensino Superior,GO,3,Recursos Humanos,Analista Pleno
9738,AE9A,Masculino,37,Branco,Ensino Superior,GO,7,Desenvolvimento de Produtos,Analista Junior
9739,8984,Masculino,33,Pardo,Ensino Superior,SP,8,Marketing,Gerente
9740,67BD,Masculino,21,Pardo,Pos graduacao,RS,,Recursos Humanos,Analista Senior
9741,A99D,Masculino,23,Pardo,Mestrado,SP,5,Recursos Humanos,Gerente
9742,2114,Masculino,22,Branco,Ensino Superior,RS,6,TI,Analista Senior
9743,E5CE,Masculino,32,Branco,Ensino Superior,RJ,2,Contabilidade,Analista Junior
9744,FF2F,Feminino,50,Branco,Doutorado,SP,7,Administrativo,Analista Senior
9745,7FCA,Feminino,28,Pardo,Ensino Superior,MS,2,Desenvolvimento de Produtos,Gerente
9746,5B65,Feminino,33,Pardo,Ensino Superior,SC,5,Marketing,Analista Senior
9747,8A00,Masculino,25,Branco,Ensino Superior,RS,8,Vendas,Analista Pleno
9748,0F15,Masculino,18,Branco,Ensino Superior,RR,4,Recursos Humanos,Analista Pleno
9749,1C57,Masculino,35,Pardo,Ensino Superior,RJ,6,TI,Analista Junior
9750,542E,Masculino,37,Pardo,Pos graduacao,RR,9,Marketing,Analista Senior
9751,68A0,Masculino,22,Branco,Ensino Superior,SC,6,Marketing,Analista Pleno
9752,696A,Feminino,29,Pardo,Ensino Superior,MT,5,Operacoes,Analista Junior
9753,B52F,Masculino,28,Branco,Ensino Superior,PA,3,Operacoes,Analista Senior
9754,A10C,Masculino,20,Branco,Ensino Superior,SP,5,Desenvolvimento de Produtos,Estagiario
9755,C353,Masculino,41,Branco,Pos graduacao,BA,9,Recursos Humanos,Analista Pleno
9756,4692,Masculino,28,Branco,Ensino Superior,MA,9,TI,Analista Junior
9757,0B6A,Masculino,41,Branco,Pos graduacao,AP,10,Marketing,Gerente
9758,87C6,Masculino,20,Pardo,Doutorado,TO,,Compras,Gerente
9759,26B3,Feminino,29,Pardo,Ensino Superior,SC,0,Desenvolvimento de Produtos,Analista Pleno
9760,D6AB,Masculino,27,Pardo,Ensino Superior,PI,6,Contabilidade,Analista Senior
9761,4CAC,Masculino,34,Branco,Pos graduacao,SC,3,TI,Analista Junior
9762,3681,Masculino,36,Preto,Ensino Superior,SE,5,Administrativo,Analista Junior
9763,CD97,Masculino,48,Preto,Pos graduacao,DF,7,Contabilidade,Analista Junior
9764,3A61,Masculino,43,Branco,Mestrado,AL,8,Compras,Analista Junior
9765,9677,Masculino,21,Pardo,Doutorado,AM,4,Contabilidade,Analista Senior
9766,70AC,Masculino,18,Pardo,Pos graduacao,TO,,Administrativo,Analista Pleno
9767,9C76,Masculino,27,Pardo,Pos graduacao,AC,3,Desenvolvimento de Produtos,Analista Senior
9768,6C56,Masculino,30,Pardo,Ensino Superior,SP,,Contabilidade,Diretor
9769,8D9A,Masculino,30,Preto,Ensino Superior,PR,5,Contabilidade,Analista Senior
9770,880A,Masculino,18,Pardo,Ensino Superior,AC,,Operacoes,Analista Pleno
9771,8E24,Masculino,19,Branco,Ensino Superior,GO,5,Compras,Analista Pleno
9772,89EC,Feminino,34,Pardo,Mestrado,RS,3,Desenvolvimento de Produtos,Analista Junior
9773,C157,Masculino,44,Pardo,Ensino Superior,RJ,5,Operacoes,Analista Senior
9774,CCBD,Masculino,19,Branco,Ensino Superior,RO,1,Compras,Analista Pleno
9775,B54A,Masculino,18,Pardo,Ensino Superior,MG,,Vendas,Estagiario
9776,0589,Feminino,39,Preto,Ensino Superior,PI,3,Contabilidade,Analista Junior
9777,4E59,Masculino,25,Branco,Ensino Superior,DF,8,Operacoes,Gerente
9778,ACDC,Masculino,28,Branco,Pos graduacao,GO,7,Recursos Humanos,Gerente
9779,57D2,Masculino,37,Pardo,Ensino Superior,MA,7,Administrativo,Gerente
9780,2939,Feminino,28,Pardo,Ensino Superior,TO,4,Operacoes,Estagiario
9781,CE68,Masculino,19,Branco,Mestrado,RN,,TI,Analista Senior
9782,5634,Masculino,33,Branco,Pos graduacao,ES,10,Desenvolvimento de Produtos,Analista Pleno
9783,57E6,Masculino,19,Branco,Ensino Superior,TO,,Contabilidade,Analista Pleno
9784,F364,Masculino,23,Branco,Ensino Medio,RJ,5,Compras,Analista Senior
9785,D6D8,Masculino,32,Branco,Mestrado,PR,7,Desenvolvimento de Produtos,Analista Pleno
9786,842E,Masculino,38,Branco,Ensino Superior,SP,5,Vendas,Analista Pleno
9787,386B,Masculino,23,Pardo,Ensino Superior,RS,9,Administrativo,Analista Junior
9788,2205,Masculino,22,Pardo,Mestrado,AC,,Contabilidade,Analista Pleno
9789,F345,Masculino,35,Branco,Ensino Superior,SE,7,TI,Analista Senior
9790,48DB,Masculino,32,Pardo,Ensino Superior,MG,5,Administrativo,Analista Junior
9791,DB94,Masculino,23,Pardo,Ensino Superior,PR,4,Desenvolvimento de Produtos,Analista Senior
9792,A1A7,Feminino,23,Pardo,Ensino Medio,RS,,Operacoes,Analista Senior
9793,7D72,Masculino,18,Branco,Pos graduacao,TO,,TI,Gerente
9794,5E87,Masculino,36,Branco,Ensino Superior,PR,5,Vendas,Analista Pleno
9795,EA5B,Masculino,27,Branco,Ensino Superior,MA,8,Operacoes,Analista Pleno
9796,8B0D,Masculino,29,Pardo,Ensino Superior,RN,6,Administrativo,Gerente
9797,2F4C,Masculino,35,Pardo,Ensino Superior,BA,1,Desenvolvimento de Produtos,Analista Pleno
9798,0F3D,Feminino,22,Branco,Ensino Superior,RN,3,Vendas,Analista Pleno
9799,C810,Feminino,24,Pardo,Ensino Superior,PR,4,Marketing,Analista Pleno
9800,EB9D,Masculino,20,Pardo,Ensino Superior,RJ,5,Recursos Humanos,Estagiario
9801,7822,Masculino,,Pardo,Ensino Superior,AC,3,Desenvolvimento de Produtos,Analista Junior
9802,D2BD,Masculino,39,Branco,Doutorado,PE,3,Operacoes,Gerente
9803,BA38,Masculino,38,Pardo,Ensino Superior,MA,5,Desenvolvimento de Produtos,Analista Senior
9804,5C4E,Masculino,49,Branco,Mestrado,PA,0,Recursos Humanos,Analista Junior
9805,4D8C,Masculino,21,Pardo,Ensino Superior,SP,7,Contabilidade,Analista Pleno
9806,358C,Feminino,39,Pardo,Doutorado,RN,2,Contabilidade,Gerente
9807,97E8,Feminino,51,Branco,Ensino Superior,RJ,0,Administrativo,Gerente
9808,97A5,Masculino,22,Branco,Ensino Superior,SC,6,Operacoes,Estagiario
9809,547F,Masculino,43,Branco,Ensino Medio,DF,3,Administrativo,Analista Senior
9810,6309,Masculino,34,Preto,Doutorado,SC,8,Compras,Analista Junior
9811,5998,Feminino,24,Pardo,Ensino Superior,RJ,3,Desenvolvimento de Produtos,Gerente
9812,7BE7,Masculino,29,Preto,Ensino Superior,MT,9,Desenvolvimento de Produtos,Analista Junior
9813,7834,Masculino,40,Branco,Ensino Superior,RJ,9,TI,Analista Senior
9814,DF6B,Masculino,27,Pardo,Ensino Superior,SC,9,Recursos Humanos,Analista Junior
9815,0219,Masculino,19,Branco,Ensino Medio,SC,5,Compras,Analista Pleno
9816,8DF1,Feminino,28,Branco,Ensino Superior,PE,5,Operacoes,Gerente
9817,E1E0,Feminino,29,Branco,Doutorado,TO,10,Vendas,Analista Junior
9818,1AD3,Masculino,29,Pardo,Doutorado,SP,10,Desenvolvimento de Produtos,Gerente
9819,1B35,Masculino,32,Preto,Mestrado,MS,7,Administrativo,Analista Pleno
9820,C2A3,Masculino,39,Branco,Ensino Superior,MA,2,Contabilidade,Estagiario
9821,D508,Masculino,28,Branco,Pos graduacao,PB,10,Compras,Analista Senior
9822,9629,Masculino,27,Pardo,Ensino Superior,SP,3,Operacoes,Analista Junior
9823,A676,Feminino,31,Pardo,Mestrado,RR,5,Recursos Humanos,Analista Junior
9824,EDE6,Masculino,18,Branco,Ensino Superior,RN,,Vendas,Estagiario
9825,3D8E,Masculino,29,Branco,Ensino Superior,MT,3,Contabilidade,Gerente
9826,A7D9,Feminino,19,Pardo,Ensino Superior,DF,,Operacoes,Gerente
9827,B6BB,Masculino,41,Pardo,Ensino Superior,RS,9,Vendas,Analista Senior
9828,44D1,Masculino,20,Pardo,Ensino Superior,RO,,Administrativo,Gerente
9829,44E7,Masculino,45,Branco,Ensino Superior,PI,4,Marketing,Analista Pleno
9830,8FDD,Masculino,38,Branco,Ensino Superior,PR,10,Desenvolvimento de Produtos,Analista Junior
9831,EC36,Feminino,21,Pardo,Mestrado,RS,,Vendas,Gerente
9832,568E,Masculino,43,Pardo,Ensino Superior,GO,9,Desenvolvimento de Produtos,Analista Junior
9833,47E2,Masculino,34,Pardo,Ensino Superior,AM,6,Operacoes,Analista Senior
9834,16E4,Masculino,22,Pardo,Mestrado,SE,,Administrativo,Estagiario
9835,7B03,Feminino,27,Pardo,Mestrado,PB,,Operacoes,Analista Junior
9836,492F,Masculino,24,Pardo,Ensino Superior,SP,3,Operacoes,Analista Junior
9837,38B3,Feminino,44,Branco,Pos graduacao,ES,3,Recursos Humanos,Analista Senior
9838,E86C,Feminino,34,Preto,Ensino Superior,SP,,Desenvolvimento de Produtos,Analista Pleno
9839,61EB,Masculino,28,Pardo,Mestrado,SE,4,Desenvolvimento de Produtos,Analista Senior
9840,213F,Feminino,57,Branco,Pos graduacao,MG,6,TI,Analista Pleno
9841,BBA2,Masculino,24,Pardo,Pos graduacao,GO,6,Administrativo,Analista Pleno
9842,07AA,Masculino,21,Pardo,Pos graduacao,SE,,Recursos Humanos,Analista Senior
9843,A942,Masculino,55,Pardo,Ensino Superior,RJ,4,Contabilidade,Analista Senior
9844,C25F,Masculino,40,Branco,Mestrado,MA,3,Desenvolvimento de Produtos,Analista Senior
9845,3EC9,Masculino,40,Branco,Ensino Medio,AC,3,Marketing,Analista Junior
9846,EDA6,Feminino,29,Pardo,Ensino Superior,PA,4,Recursos Humanos,Analista Junior
9847,88F4,Masculino,,Pardo,Ensino Superior,RN,7,Compras,Gerente
9848,C962,Masculino,31,Pardo,Ensino Superior,PE,3,Contabilidade,Gerente
9849,98DC,Masculino,29,Pardo,Ensino Superior,CE,6,Compras,Analista Junior
9850,CE5B,Masculino,30,Pardo,Ensino Superior,PI,5,Administrativo,Analista Junior
9851,5071,Masculino,40,Branco,Mestrado,TO,5,Vendas,Estagiario
9852,662A,Masculino,40,Branco,Mestrado,PR,4,Recursos Humanos,Analista Pleno
9853,E1C9,Masculino,25,Pardo,Pos graduacao,AM,6,Vendas,Analista Pleno
9854,3484,Feminino,39,Pardo,Ensino Superior,MS,6,Desenvolvimento de Produtos,Analista Senior
9855,01F8,Feminino,21,Pardo,Mestrado,AC,7,TI,Analista Junior
9856,D978,Masculino,25,Branco,Ensino Superior,MG,2,Marketing,Gerente
9857,1C41,Masculino,26,Pardo,Ensino Superior,MS,5,Desenvolvimento de Produtos,Estagiario
9858,16BB,Masculino,40,Preto,Pos graduacao,SP,7,Compras,Analista Pleno
9859,1E45,Masculino,25,Pardo,Ensino Superior,RJ,6,Administrativo,Analista Senior
9860,A84A,Masculino,24,Pardo,Ensino Superior,AL,6,Administrativo,Analista Junior
9861,BBEB,Masculino,36,Pardo,Mestrado,SP,2,Administrativo,Gerente
9862,B8B2,Masculino,28,Preto,Ensino Superior,AC,5,Contabilidade,Gerente
9863,6CB8,Masculino,18,Pardo,Ensino Superior,RR,3,TI,Gerente
9864,3C6C,Masculino,23,Branco,Ensino Medio,RR,,Vendas,Estagiario
9865,42FD,Masculino,29,Pardo,Doutorado,RO,2,TI,Analista Pleno
9866,125B,Masculino,42,Preto,Pos graduacao,TO,,Desenvolvimento de Produtos,Analista Senior
9867,89E3,Masculino,27,Pardo,Ensino Medio,RS,9,Contabilidade,Analista Junior
9868,9BDF,Masculino,26,Pardo,Ensino Medio,AC,3,Desenvolvimento de Produtos,Gerente
9869,0C55,Masculino,28,Pardo,Ensino Superior,SE,4,Marketing,Gerente
9870,D3C5,Masculino,45,Branco,Ensino Superior,MG,1,Vendas,Analista Senior
9871,C1B0,Masculino,30,Pardo,Ensino Superior,AC,0,TI,Analista Pleno
9872,D160,Feminino,35,Branco,Ensino Superior,RO,2,Operacoes,Analista Pleno
9873,9B6A,Masculino,24,Branco,Ensino Superior,PR,5,Vendas,Analista Senior
9874,D75E,Feminino,33,Branco,Mestrado,CE,9,Recursos Humanos,Gerente
9875,F510,Feminino,30,Branco,Ensino Superior,SC,10,TI,Analista Pleno
9876,FC06,Masculino,,Pardo,Doutorado,RR,,Operacoes,Analista Senior
9877,2A6B,Masculino,24,Pardo,Ensino Superior,CE,6,Operacoes,Gerente
9878,CD22,Masculino,30,Branco,Pos graduacao,RS,7,Administrativo,Analista Junior
9879,89CF,Masculino,25,Preto,Mestrado,PR,5,Desenvolvimento de Produtos,Analista Junior
9880,2DB0,Masculino,34,Pardo,Mestrado,PR,4,Marketing,Estagiario
9881,215C,Feminino,27,Branco,Doutorado,SP,8,Contabilidade,Gerente
9882,531C,Masculino,35,Pardo,Ensino Superior,GO,4,TI,Analista Junior
9883,46BC,Masculino,22,Pardo,Ensino Superior,GO,4,Administrativo,Gerente
9884,B987,Masculino,41,Branco,Pos graduacao,SP,6,Desenvolvimento de Produtos,Estagiario
9885,8403,Masculino,44,Branco,Doutorado,RO,1,Compras,Analista Senior
9886,F858,Masculino,18,Branco,Doutorado,MG,,Desenvolvimento de Produtos,Analista Junior
9887,D1A0,Feminino,28,Branco,Ensino Superior,DF,1,Desenvolvimento de Produtos,Gerente
9888,B51C,Masculino,28,Branco,Ensino Superior,AL,9,Vendas,Analista Pleno
9889,F6BF,Masculino,29,Pardo,Ensino Superior,PR,5,Compras,Analista Senior
9890,F08C,Masculino,38,Branco,Ensino Superior,AM,7,Vendas,Analista Pleno
9891,DAC8,Masculino,25,Pardo,Pos graduacao,RR,7,Contabilidade,Gerente
9892,686E,Masculino,39,Branco,Ensino Medio,PB,1,Recursos Humanos,Analista Junior
9893,31FA,Masculino,19,Preto,Pos graduacao,AC,,TI,Analista Junior
9894,8524,Masculino,19,Branco,Ensino Superior,RN,,Administrativo,Analista Junior
9895,4C6E,Masculino,27,Branco,Ensino Superior,PI,1,Desenvolvimento de Produtos,Analista Pleno
9896,A9CC,Masculino,31,Branco,Mestrado,MG,5,TI,Estagiario
9897,F5EF,Feminino,30,Branco,Doutorado,SP,3,Recursos Humanos,Analista Senior
9898,E0BB,Masculino,33,Pardo,Ensino Superior,RS,6,Operacoes,Analista Senior
9899,7187,Masculino,39,Branco,Ensino Superior,MS,5,Compras,Analista Junior
9900,A340,Masculino,26,Preto,Ensino Superior,PI,5,Administrativo,Estagiario
9901,71D7,Feminino,28,Pardo,Ensino Superior,SC,7,TI,Analista Junior
9902,5BC3,Masculino,38,Branco,Mestrado,PE,7,Marketing,Analista Pleno
9903,FC56,Feminino,40,Branco,Doutorado,RS,4,Administrativo,Analista Pleno
9904,7249,Masculino,37,Branco,Ensino Medio,MG,8,Compras,Analista Senior
9905,2A30,Masculino,22,Pardo,Ensino Superior,SP,3,Compras,Analista Senior
9906,DD1E,Masculino,21,Pardo,Mestrado,MG,1,Administrativo,Analista Junior
9907,D832,Masculino,27,Preto,Doutorado,PB,9,Recursos Humanos,Analista Pleno
9908,690D,Masculino,41,Preto,Ensino Superior,RO,8,Desenvolvimento de Produtos,Analista Junior
9909,C207,Masculino,22,Branco,Doutorado,PR,7,TI,Analista Senior
9910,4E9D,Feminino,22,Pardo,Ensino Superior,SE,5,Marketing,Analista Junior
9911,5624,Masculino,27,Pardo,Ensino Superior,AL,6,Contabilidade,Analista Pleno
9912,F9D2,Feminino,29,Pardo,Ensino Superior,ES,6,Marketing,Analista Pleno
9913,7045,Masculino,20,Pardo,Ensino Superior,BA,3,Administrativo,Gerente
9914,F92C,Masculino,25,Branco,Ensino Superior,SE,7,Desenvolvimento de Produtos,Analista Junior
9915,9981,Masculino,45,Branco,Mestrado,RJ,6,Contabilidade,Analista Pleno
9916,D9E3,Feminino,23,Branco,Ensino Superior,CE,3,Desenvolvimento de Produtos,Analista Junior
9917,1E01,Masculino,12,Indigena,Ensino Superior,RN,,TI,Analista Junior
9918,4157,Feminino,35,Pardo,Ensino Superior,PI,6,Vendas,Gerente
9919,92D0,Masculino,29,Branco,Ensino Superior,SC,0,Vendas,Analista Senior
9920,E335,Masculino,22,Preto,Ensino Superior,AC,,Marketing,Analista Senior
9921,4A86,Masculino,40,Pardo,Ensino Superior,PA,6,Marketing,Analista Senior
9922,DFB6,Masculino,28,Preto,Ensino Superior,RJ,2,Contabilidade,Gerente
9923,4A47,Masculino,43,Branco,Pos graduacao,PE,6,Recursos Humanos,Gerente
9924,FF10,Feminino,19,Pardo,Ensino Superior,PR,2,Vendas,Analista Pleno
9925,8E06,Feminino,31,Pardo,Mestrado,MG,4,Recursos Humanos,Analista Junior
9926,A572,Masculino,39,Branco,Mestrado,MT,4,Contabilidade,Analista Senior
9927,F56E,Masculino,32,Amarelo,Ensino Superior,MG,8,Administrativo,Analista Pleno
9928,77C8,Masculino,33,Pardo,Ensino Superior,PI,4,Administrativo,Analista Senior
9929,11AD,Masculino,43,Pardo,Ensino Medio,MT,3,Desenvolvimento de Produtos,Estagiario
9930,6928,Feminino,40,Pardo,Mestrado,MG,6,Operacoes,Analista Pleno
9931,2DA8,Feminino,24,Pardo,Mestrado,RN,9,Marketing,Analista Pleno
9932,6878,Masculino,30,Pardo,Ensino Superior,PR,3,TI,Analista Pleno
9933,AC68,Masculino,,Pardo,Mestrado,PR,6,Marketing,Analista Pleno
9934,5F15,Feminino,18,Branco,Ensino Superior,SC,,Marketing,Analista Pleno
9935,5DA2,Masculino,43,Branco,Ensino Superior,MG,8,Desenvolvimento de Produtos,Analista Senior
9936,3553,Masculino,24,Branco,Ensino Superior,SP,9,TI,Analista Junior
9937,94BD,Masculino,27,Pardo,Pos graduacao,PA,,Compras,Analista Senior
9938,C046,Feminino,21,Branco,Ensino Superior,SP,3,Recursos Humanos,Analista Pleno
9939,38AA,Masculino,30,Branco,Ensino Superior,RO,6,Operacoes,Analista Junior
9940,809B,Masculino,24,Pardo,Doutorado,DF,3,Recursos Humanos,Analista Pleno
9941,CAB3,Masculino,33,Pardo,Ensino Superior,SP,5,TI,Analista Senior
9942,E98C,Feminino,29,Pardo,Ensino Superior,RO,8,Administrativo,Analista Junior
9943,77C0,Masculino,34,Branco,Doutorado,RJ,2,Desenvolvimento de Produtos,Analista Senior
9944,CB92,Masculino,25,Preto,Ensino Superior,SP,6,Compras,Estagiario
9945,749D,Feminino,20,Branco,Ensino Superior,RN,5,Contabilidade,Analista Senior
9946,622D,Feminino,41,Pardo,Ensino Superior,AM,0,Contabilidade,Analista Junior
9947,B5E4,Masculino,27,Pardo,Ensino Superior,SC,2,Marketing,Gerente
9948,5E63,Masculino,26,Branco,Doutorado,RS,2,Operacoes,Analista Senior
9949,D578,Masculino,30,Branco,Ensino Superior,AP,8,Contabilidade,Analista Senior
9950,5A9F,Masculino,36,Pardo,Ensino Superior,DF,0,TI,Gerente
9951,8B48,Masculino,46,Pardo,Ensino Superior,TO,8,Vendas,Analista Pleno
9952,3B39,Masculino,57,Branco,Mestrado,DF,,Operacoes,Analista Junior
9953,CAF8,Masculino,21,Branco,Ensino Superior,MG,,Vendas,Analista Pleno
9954,3755,Masculino,39,Preto,Pos graduacao,SC,3,Marketing,Analista Junior
9955,28C8,Masculino,32,Pardo,Ensino Medio,MA,5,Vendas,Analista Junior
9956,69AA,Masculino,29,Pardo,Mestrado,PE,11,Operacoes,Estagiario
9957,1032,Feminino,23,Pardo,Doutorado,GO,8,Compras,Analista Junior
9958,E6B4,Feminino,44,Pardo,Mestrado,SP,9,Compras,Gerente
